"id","name","identifier","address","maps","date_joined","date_created","date_updated"
"10499","MOR TORREON NUEVO","T2128","AV TORREON NUEVO 1913 MORELIA MICHOACAN 58116","https://maps.app.goo.gl/8MfkvchD6murg7cK8","2025-05-15","2025-05-15 20:51:52.56382+00","2025-05-15 20:51:52.55498+00"
"10532","MCH CAPULA","T3169","AV VASCO DE QUIROGA 449 DE DOLORES CAPULA MICHOACAN 58331","https://maps.app.goo.gl/2MrCFDAYNjgv4AAf6","2025-05-15","2025-05-15 21:06:32.18484+00","2025-05-15 21:06:32.164463+00"
"10565","MCH PATZCUARO","T1936","GENERAL BENIGNO SERRATO 153 EL CRISTO PATZCUARO MICHOACAN 61608","https://maps.app.goo.gl/mZ6PnMaxNTdA3NJf9","2025-05-15","2025-05-15 21:11:38.836696+00","2025-05-15 21:11:38.817391+00"
"10598","CELAYA MUTUALISMO","T1661","Mutualismo 702-C, Residencial Celaya, 38060 Celaya, Gto.","https://maps.app.goo.gl/52WNSv7rKBqJuovu5","2025-05-16","2025-05-16 18:08:10.343252+00","2025-05-16 18:08:10.290267+00"
"10631","HGO IZTACIHUATL","T278","C. Iztacihuatl sn, El Palmar, Amp Sta Julia, 42080 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/vU2aNPYaD4GDMQeS9","2025-05-16","2025-05-16 20:25:03.824677+00","2025-05-16 20:25:03.819494+00"
"10664","RECURSOS HIDRAULICOS","T1460","CALLE 16 GRANJAS ECATEPEC ECATEPEC MEXICO 55029","https://maps.app.goo.gl/chSyp58pRH5Vh9TL6","2025-05-16","2025-05-16 20:35:23.550534+00","2025-05-16 20:35:23.538321+00"
"10697","URIANGATO","T1138","SEBASTIAN LERDO DE TEJADA 17 CENTRO URIANGATO GUANAJUATO","https://maps.app.goo.gl/eranjvfSjJaZnsJu6","2025-05-16","2025-05-16 20:40:20.267959+00","2025-05-16 20:40:20.263757+00"
"10730","MOR PRIMO TAPIA","T2466","ALBERTO CORIA 268 PRIMO TAPIA MORELIA MICHOACAN 58217","https://maps.app.goo.gl/dyz1KdT7BQD9Zb2W7","2025-05-16","2025-05-16 20:49:49.653446+00","2025-05-16 20:49:49.646549+00"
"10763","MOR PRIMO TAPIA","T2466","ALBERTO CORIA 268 PRIM TAPIA MORELIA MICHOACAN 58217","https://maps.app.goo.gl/iduBfhwEG3TiiVeE8","2025-05-16","2025-05-16 20:56:48.928545+00","2025-05-16 20:56:48.923945+00"
"10796","ZINAPECUARO","T969","AV MIGUEL HIDALGO 22 CENTRO ZINAPECUARO MICHOACAN 58930","https://maps.app.goo.gl/n2zXoL2pC6LEo2wM8","2025-05-19","2025-05-19 18:12:47.592505+00","2025-05-19 18:12:47.588421+00"
"10829","PATZCUARO 2","T2671","FEDERICO TENA 23 CENTRO PATZCUARO MICHOACAN 61605","https://maps.app.goo.gl/99XFKTYim5jpuQbv7","2025-05-19","2025-05-19 19:22:52.202061+00","2025-05-19 19:22:52.195595+00"
"10830","ERONGARICUARO","T3234","AV MAESTRO ALFONSO URUETA 28 SAN FRANCISCO ERONGARICUARO MICHOACAN  61630","https://maps.app.goo.gl/3ZF3HRE8fv4KPnV99","2025-05-19","2025-05-19 19:26:45.723791+00","2025-05-19 19:26:45.721311+00"
"10862","TLAHUELILPAN  2","T1999","HIDALGO 30 CENTRO TLAHUELILPAN HIDALGO 42780","https://maps.app.goo.gl/K8nebk6dDyxNjrrF6","2025-05-19","2025-05-19 19:35:59.670105+00","2025-05-19 19:35:59.665432+00"
"10895","SANTA TERESA 4","T782","PASEO DEL GAVILAN FRACCIONAMIENTO SANTA TERESA MEXICO 54694","https://maps.app.goo.gl/7pMuZbwVEa3KAPhx6","2025-05-19","2025-05-19 19:45:33.69392+00","2025-05-19 19:45:33.688955+00"
"10928","TIZAYUCA","T166","Julian Villagran 15, Nacozari, 43804 Tizayuca, Hgo.","https://maps.app.goo.gl/tKCxr12jv7H76FAd7","2025-05-19","2025-05-19 20:07:23.858933+00","2025-05-19 20:07:23.838036+00"
"10961","TIZAYUCA","T653","NIÑOS HEROES CUXTITLA 43803 TIZAYUCA HIDALGO","https://maps.app.goo.gl/oaKuEaCExG1efoS47","2025-05-19","2025-05-19 20:11:50.80065+00","2025-05-19 20:11:50.78477+00"
"10994","TIZAYUCA 2","T653","NIÑOS HEROES SN TIZAYUCA HIDALGO 43803","https://maps.app.goo.gl/At4mkjr1hhgjy7FEA","2025-05-19","2025-05-19 20:19:59.42089+00","2025-05-19 20:19:59.415106+00"
"11027","HEROES SAN PABLO","T1815","MEDITERRANEO MZ 14 LTE 19 55765 SAN PABLO MEXICO","https://maps.app.goo.gl/YS6LXCNGQqwS25Tq7","2025-05-19","2025-05-19 20:25:01.454125+00","2025-05-19 20:25:01.44957+00"
"11028","HEROES 2","T11","LUIS MOYA MZ 156 HEROES TECAMAC  55763 OJO DE AGUA MEXICO","https://maps.app.goo.gl/8RN8hhQhYaPWFhmz5","2025-05-19","2025-05-19 20:28:10.163725+00","2025-05-19 20:28:10.13972+00"
"11060","JARDINES TIZAYUCA","T3475","Boulevar Ejército Mexicano 177, Cuenca Lechera, 43803 Tizayuca, Hgo.","https://maps.app.goo.gl/qkVDvf2Hv48ntDZk6","2025-05-19","2025-05-19 20:37:10.501037+00","2025-05-19 20:37:10.497153+00"
"11093","NUEVO LAREDO","T462","RIO BRAVO 43 NUEVO LAREDO ECATEPEC MEXICO 55031","https://maps.app.goo.gl/4BW8dYtLD8xY4c9t9","2025-05-19","2025-05-19 20:47:40.013728+00","2025-05-19 20:47:39.916777+00"
"11126","REAL VERONA","T1744","PASEO DE CASTILLA 243 LOS HEROES OZUMBILLA OJO DE AGUA MEXICO 55767","https://maps.app.goo.gl/rAFDNw5AQfpRd47W8","2025-05-19","2025-05-19 20:56:51.501027+00","2025-05-19 20:56:51.495537+00"
"11159","JARDINES CASA NUEVA","T373","AV CENTRAL STA CLARA JARDINES DE CASA NUEVA ECATEPEC MEXICO 55130","https://maps.app.goo.gl/ZRcFBFV3PK3eidiU8","2025-05-19","2025-05-19 21:04:01.891523+00","2025-05-19 21:04:01.87218+00"
"11192","PALACIO TIZAYUCA","T3423","Cda. Allende 690, Centro, 43808 Tizayuca, Hgo.","https://maps.app.goo.gl/JvMvycPcKkY15y6p9","2025-05-20","2025-05-20 17:59:55.484493+00","2025-05-20 17:59:55.472062+00"
"11225","HEROES TIZAYUCA","T3151","MANZANA 218 LOS HEROES TIZAYUCA, TIZAYUCA MEXICO","https://maps.app.goo.gl/Q3TK1YsUWePpX3iw9","2025-05-20","2025-05-20 19:38:47.674762+00","2025-05-20 19:38:47.661993+00"
"11258","ZITLALTEPEC","T129","AV 16 DE SEPTIEMBRE SAN LORENZO ZUMPANGO MEXICO 55628","https://maps.app.goo.gl/uKAYeGbe4hd4bwUJ7","2025-05-20","2025-05-20 23:11:53.756748+00","2025-05-20 23:11:53.75014+00"
"11291","REAL TOLEDO 2","T2458","C. Antiguo Camino de F.F.C.C. 248, Real de Toledo, 42119 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/iQ6jADwMAhjm5ZCM6","2025-05-21","2025-05-21 17:46:47.24856+00","2025-05-21 17:46:47.243271+00"
"11324","BOSQUES DEL PEÑAR","T2241","BOSQUES DEL PEÑAR PACHUCA DE SOTO HIDALGO 42094","https://maps.app.goo.gl/jZw8V8omoaVUHqFZ6","2025-05-21","2025-05-21 17:52:24.600086+00","2025-05-21 17:52:24.591645+00"
"11357","HEROES 3","T1206","OZUMBILLA MZ 13 SECC 7 OJO DE AGUA MEXICO 55764","https://maps.app.goo.gl/sXhhxH9qcHfT676w7","2025-05-21","2025-05-21 18:04:32.007988+00","2025-05-21 18:04:32.001321+00"
"11390","TLALMINULPAN","T3367","Del Nte. 60, 42970 Tlalminulpa, Hgo.","https://maps.app.goo.gl/WbR9dweDWXBECYqC7","2025-05-21","2025-05-21 18:11:55.117626+00","2025-05-21 18:11:55.111706+00"
"11391","HGO VITO","T3237","https://maps.app.goo.gl/4afuz3H1HZk7ubNT8","https://maps.app.goo.gl/tMjtMQEdMmpDkPtY8","2025-05-21","2025-05-21 18:15:10.403964+00","2025-05-21 18:15:10.400119+00"
"11423","ACOSAC 2","T698","16 de Sept. 7, Reyes Acozac, 55755 Los Reyes Acozac, Méx.","https://maps.app.goo.gl/1pbSwuvfnPPaQg5fA","2025-05-22","2025-05-22 18:22:27.746693+00","2025-05-22 18:22:27.738515+00"
"11456","CUITZEO","T3551","Manzana 007, Villas de la Laguna, 55614 Villas de la Laguna, Méx.","https://maps.app.goo.gl/uvcU1tXkkZM7Wh1n7","2025-05-22","2025-05-22 18:29:14.616289+00","2025-05-22 18:29:14.577247+00"
"11489","HGO AJACUBA","T386","Av. 16 de Enero 19291, Centro, 42150 Ajacuba, Hgo.","https://maps.app.goo.gl/KAQ8m1S1k6D159cB8","2025-05-22","2025-05-22 18:49:21.217476+00","2025-05-22 18:49:21.094576+00"
"11522","ZUMPANGO","T1630","Paseo de los Continentes, 55635 Zumpango de Ocampo, Méx.","https://maps.app.goo.gl/o9x9PBZvauDTcymv7","2025-05-22","2025-05-22 19:01:37.328229+00","2025-05-22 19:01:37.314129+00"
"11523","ZUMPANGO SAN JUAN","T1630","Paseo de los Continentes, 55635 Zumpango de Ocampo, Méx.","https://maps.app.goo.gl/o9x9PBZvauDTcymv7","2025-05-22","2025-05-22 19:02:39.166942+00","2025-05-22 19:02:39.08886+00"
"11555","HGO LIBRAMIENTO","T2625","Libramiento 42, Nacozari, 43803 Tizayuca, Hgo.","https://maps.app.goo.gl/BL323yw815FRbkq59","2025-05-23","2025-05-23 12:30:08.752645+00","2025-05-23 12:30:08.747164+00"
"11588","VALLE DE GUADIANA","T399","Valle de Guadiana Manzana 035 Mz.3, Lte. 13, Granjas Independencia B, 55290 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/5mWvkxULj4SMTa5b6","2025-05-23","2025-05-23 12:46:06.540241+00","2025-05-23 12:46:06.532488+00"
"11621","HGO LA PALMA","T2686","Boulevar La Palma 2247, La Palma, 42083 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/PX92rm5HYe5KCEQ16","2025-05-23","2025-05-23 12:57:44.569527+00","2025-05-23 12:57:44.5607+00"
"11654","PASEOS DEL MARQUEZ","T1118","Av. Paseos del Lago Mz 2-Lt 1, Paseos del Lago II, II, 55607 Paseos del Lago II, Méx.","https://maps.app.goo.gl/GAsWrPcWhde33ZWw6","2025-05-26","2025-05-26 21:27:05.430718+00","2025-05-26 21:27:05.425287+00"
"11687","PASEOS DEL LAGO","T1118","AV PASEOS DEL LAGO MTZ 2 LOTE 1 FRACC PASEOS DEL LAGO II MPO ZUMPANGO EDO DE MEXICO CP 55607","https://maps.app.goo.gl/nYaeTVDv8yTvXojq6","2025-05-26","2025-05-26 22:00:49.684336+00","2025-05-26 22:00:49.678632+00"
"11720","REAL NAVARRA","T1733","Av. Real Navarra, 43845 México, Hgo.","https://maps.app.goo.gl/EzShZvoyX4maneRGA","2025-05-26","2025-05-26 22:03:12.046687+00","2025-05-26 22:03:12.038085+00"
"11753","TIZAYUCA CENTRO","T2538","https://maps.app.goo.gl/jkiRPb2YF6hooTpS7","https://maps.app.goo.gl/RkNctyh6tzTCcMak7","2025-05-26","2025-05-26 22:22:05.236077+00","2025-05-26 22:22:05.22548+00"
"11786","LAS AMERICAS","T1525","Bvld. Las americas Mz, 55076 México, Méx.","https://maps.app.goo.gl/2TPSUcBN2RBuGhB29","2025-05-26","2025-05-26 22:37:07.655004+00","2025-05-26 22:37:07.648109+00"
"11819","LAS AMERICAS","T1625","Bvld. Las americas Mz, 55076 México, Méx.","https://maps.app.goo.gl/ZcWQWEvnu1Xrnugo6","2025-05-26","2025-05-26 22:42:45.074043+00","2025-05-26 22:42:45.065045+00"
"11852","TECALCO","T1792","Benito Juárez 42, 55747 San Pablo Tecalco, Méx.","https://maps.app.goo.gl/6fGrcqGbTZNfR2ai8","2025-05-26","2025-05-26 22:51:30.18473+00","2025-05-26 22:51:30.134123+00"
"11885","SANTA ANA","T059","20 de Noviembre 214, Central, 55790 Santa Ana Nextlalpan, Méx.","https://maps.app.goo.gl/3s8PmM2wCPGg3vub9","2025-05-27","2025-05-27 19:43:55.229397+00","2025-05-27 19:43:55.214401+00"
"11918","SLP CHARCAS","T3521","5 de Mayo, Centro, 78596 Charcas, S.L.P.","https://maps.app.goo.gl/VDa1XdKvnMKfoeRr5","2025-05-28","2025-05-28 19:22:11.555529+00","2025-05-28 19:22:11.548163+00"
"11919","ZACACALCO","T778","Hidalgo, Al Jagüey de Las Milpas, 55680 San Francisco Zacacalco, Méx.","https://maps.app.goo.gl/wtq7hLy5oi7czKnLA","2025-05-28","2025-05-28 19:28:04.241643+00","2025-05-28 19:28:04.223309+00"
"11951","HUYOPOXTLA","T1384","Carr. Mexico-Zumpango Manzana 017, 55670 Hueypoxtla, Méx.","https://maps.app.goo.gl/SAWEkePLBkcA2PU3A","2025-05-28","2025-05-28 19:45:59.213206+00","2025-05-28 19:45:59.15586+00"
"11952","SAN MIGUEL TECAMAC","T2972","Valle San Miguel 55770, 55770 Ojo de Agua, Méx.","https://maps.app.goo.gl/fs9LeRNbZEwNbUPC9","2025-05-28","2025-05-28 19:49:54.694425+00","2025-05-28 19:49:54.680991+00"
"11984","SAN CAYETANO","T919","C. Cofre de Perote 328, San Cayetano el Bordo, 42088 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/ZMkVXqNT63vZy7DJ9","2025-05-28","2025-05-28 19:55:43.098609+00","2025-05-28 19:55:43.091877+00"
"12017","ZUMPAGO SAN MUIGUEL","T727","Manzana 011, San Miguel, 55600 Zumpango de Ocampo, Méx.","https://maps.app.goo.gl/KCcWLGdvpiUxKuLr9","2025-05-28","2025-05-28 20:05:49.119379+00","2025-05-28 20:05:49.113579+00"
"12050","TEMASCALAPA","T448","C. Reforma 6, San Antonio, 55890 Temascalapa, Méx.","https://maps.app.goo.gl/k6CjkvDP5EzBszaq5","2025-05-28","2025-05-28 20:15:36.27513+00","2025-05-28 20:15:36.267311+00"
"12083","HGO SANTIAGO TLAPACOYA","T2383","Calle Miguel Hidalgo 677, Santiago Tlapacoya, 42110 Santiago Tlapacoya, Hgo.","https://maps.app.goo.gl/GtAcgVEoJrMXEgVL6","2025-05-29","2025-05-29 18:46:12.878656+00","2025-05-29 18:46:12.768212+00"
"12084","VALLE DEL SOL","T3027","Calle Sin Nombre Segunda Seccion Numero 1500 Lote, Fraccionamiento Valle, El Sol 2DA Seccion, 42082 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/9XVENHZQwXsAqsEc7","2025-05-29","2025-05-29 18:53:58.51295+00","2025-05-29 18:53:58.504125+00"
"12116","CIRCUITIO CUAHUTEMOC","T3111","012, Cd Cuauhtemoc, 55066 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/mn3CKK1EQ59R5q4Y7","2025-05-29","2025-05-29 19:05:19.802551+00","2025-05-29 19:05:19.791616+00"
"12117","REPUBLICA DE COSTA RICA","T3038",NULL,NULL,"2025-05-29","2025-05-29 19:07:31.013222+00","2025-05-29 19:07:31.009288+00"
"12149","TIZAYUCA OLMOS","T1107","Av Concepcion, 43810 Don Antonio, Hgo.","Av Concepcion, 43810 Don Antonio, Hgo.","2025-05-30","2025-05-30 18:27:09.284402+00","2025-05-30 18:27:09.216361+00"
"12150","SAN ANTONIO","T110","Lluvia 29, Cd Amanecer, 55267 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/6WjNJsvuJnnxEd7fA","2025-05-30","2025-05-30 18:31:16.607924+00","2025-05-30 18:31:16.581612+00"
"12182","HACIENDA TIZAYUCA","T843","Haciendas de Tizayuca, 43815 Haciendas de Tizayuca, Hgo.","https://maps.app.goo.gl/eddRE7eirzwAA5sG7","2025-05-30","2025-05-30 18:51:38.080777+00","2025-05-30 18:51:38.07005+00"
"12215","ENCINOS","T1605","Paseo de los Álamos Manzana 003, 55635 Zumpango de Ocampo, Méx.","https://maps.app.goo.gl/LJQBrUmsLkHKf24aA","2025-05-30","2025-05-30 18:59:14.60802+00","2025-05-30 18:59:14.569414+00"
"12248","ESTANCIAS 2","T3599","Fraccionamiento la Estancia, 38185 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/pMHfhAXUkT3uFVo5A","2025-06-02","2025-06-02 18:19:44.776384+00","2025-06-02 18:19:44.744717+00"
"12281","QRO SAN RAFAEL","T3542","AV SAN RAFAEL S/N, COL PASEOS DE SAN MIGUEL, QRO, 76118","https://maps.app.goo.gl/2vEd17VkveLkyEBc8?g_st=aw","2025-06-02","2025-06-02 19:54:21.242089+00","2025-06-02 19:54:21.237103+00"
"12314","DURAZNO","T2224","Manzana 005, Granjas Independencia C, 55290 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/frUdvsN4x8DWWTzSA","2025-06-02","2025-06-02 20:46:49.16711+00","2025-06-02 20:46:49.162008+00"
"12347","NATURA TIZAYUCA","T2971","Paseos de los Sauces 20 Colonia, 43817 Cdad. Natura, Hgo.","https://maps.app.goo.gl/G5KFJiAXKvaTVD9P8","2025-06-02","2025-06-02 21:12:46.521592+00","2025-06-02 21:12:46.516732+00"
"12348","CONEJOS","T3236","Carretera principal Atotonilco-Conejos, Primera sección S/N, 42990 Conejos, Hgo.","https://maps.app.goo.gl/TkD3FECvcEPQifFf9","2025-06-02","2025-06-02 21:18:28.030682+00","2025-06-02 21:18:28.014283+00"
"12380","PALMAR","T2732","C. Valle de Arán 1918, El Palmar, Valle del Palmar, 42084 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/JUDGPMrGqhLkyMpv6","2025-06-02","2025-06-02 21:23:33.981251+00","2025-06-02 21:23:33.976318+00"
"12381","APAXCO","T444","Av. Juárez 44, Olimpica, 55660 Apaxco de Ocampo, Méx.","https://maps.app.goo.gl/4FwPoGYGgUj5HLGS8","2025-06-02","2025-06-02 21:28:06.329255+00","2025-06-02 21:28:06.31163+00"
"12382","APAXCO 2","T1933","De La Estrella Manzana 021, 55660 Apaxco de Ocampo, Méx.","https://maps.app.goo.gl/5xMQ7ooVftqMUo2KA","2025-06-02","2025-06-02 21:31:01.543139+00","2025-06-02 21:31:01.540054+00"
"12413","NOPANCALCO","T918","16 de Septiembre, San Pedro Nopancalco, 42084 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/32rSWm9NoQdEXFtj6","2025-06-03","2025-06-03 18:13:50.974393+00","2025-06-03 18:13:50.948844+00"
"12414","HGO REFORMA AGRARIA","T3401","Av. Reforma Agraria 305, Matilde, 42119 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/ezVNgDTUaZy2FbuV6","2025-06-03","2025-06-03 18:16:56.913719+00","2025-06-03 18:16:56.910785+00"
"12446","ACTOPAN CENTRO","T712","Lerdo de Tejada 65, Centro Sur, 42500 Actopan, Hgo.","https://maps.app.goo.gl/zLdeo9aievn4zGgK9","2025-06-03","2025-06-03 18:23:59.441162+00","2025-06-03 18:23:59.437054+00"
"12447","POTRERO","T1623","Av. Luis Donaldo Colosio Murrieta Manzana 025, Potrero del Rey, Luis Donaldo Colosio, 55029 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/cGdtdRHdbGQQxRp69","2025-06-03","2025-06-03 18:27:15.459756+00","2025-06-03 18:27:15.453318+00"
"12448","TONANITLA","T502","16 de Septiembre S/N, Villas de Santa María, Centro, 55785 Santa María Tonanitla, Méx.","https://maps.app.goo.gl/jRPAkXNyf64k5BiAA","2025-06-03","2025-06-03 18:30:50.155979+00","2025-06-03 18:30:50.14644+00"
"12479","SAN BARTOLO","449","Blvd. del Valle 1-MZ 014, 55796 Paseos del Valle, Méx.","https://maps.app.goo.gl/PFdhu4bRcrZz1MgC6","2025-06-04","2025-06-04 18:15:10.374959+00","2025-06-04 18:15:10.354667+00"
"12512","SANTA INES","T946","Blvd. del Valle 1-MZ 014, 55796 Paseos del Valle, Méx.","https://maps.app.goo.gl/oSZbX13e6HDzGUEj8","2025-06-04","2025-06-04 18:25:12.277164+00","2025-06-04 18:25:12.271745+00"
"12545","JERONIMO TECAMAC","T3476","Camino a San Jerónimo, Ejido de San Jeronimo Xonacahuacan, 55743 Ajoloapan, Méx.","https://maps.app.goo.gl/3t3w6G6erHDrgAjj9","2025-06-04","2025-06-04 18:47:34.094732+00","2025-06-04 18:47:34.089176+00"
"12578","Hgo san Antonio","T1484","Avenida 16 de enero , Centro, C.P. 42642 San Antonio Zaragoza, Hgo.","https://maps.app.goo.gl/MH7bdjDUkG6BT5NEA","2025-06-05","2025-06-05 18:53:03.433929+00","2025-06-05 18:53:03.427554+00"
"12611","HGO SOLARES","T2695","Av. Solares no. 42110, C.P. 42162 Paseo de los Solares, San Agustín Tlaxiaca, Hgo.","https://maps.app.goo.gl/XydZFRmMakupaekJ7","2025-06-05","2025-06-05 18:58:53.645884+00","2025-06-05 18:58:53.533987+00"
"12644","HGO ACTOPAN 4","T1833","Alonso de Borja 138, Aviación, C.P. 42500, Actopan, Hgo.","https://maps.app.goo.gl/RPWYd5YD8jkGQkwe9","2025-06-05","2025-06-05 19:02:44.312947+00","2025-06-05 19:02:44.30762+00"
"12677","TIZAYUCA 4","T1204","Fco Villa, El Pedregal, 43800 Tizayuca, Hgo.","https://maps.app.goo.gl/uMnDPQsfnbqkNntm7","2025-06-09","2025-06-09 14:08:01.429653+00","2025-06-09 14:08:01.386383+00"
"12710","CHICONAUTLA 4","T148","20 de Noviembre 10, Cd Cuauhtemoc, 55067 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/Kx7UzrgkxnZb6KVE9","2025-06-09","2025-06-09 23:13:57.262094+00","2025-06-09 23:13:57.240202+00"
"12743","PIRACANTOS","T1511","Av Piracantos, Piracantos, 42088 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/8PqNoLwHh3AFZpYUA","2025-06-09","2025-06-09 23:24:55.372963+00","2025-06-09 23:24:55.334664+00"
"12776","HGO AV FERROCARRIL","T1135","Av Ferrocarril Central 1203, Sta Julia, 42080 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/MNmTWQPDkSxMzRVn7","2025-06-11","2025-06-11 17:49:42.143824+00","2025-06-11 17:49:42.104406+00"
"12809","PACHUCA VERACRUZ","T1163","Calz Veracruz 800, San Bartolo, 42039 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/KHjh2EPEvDgYucA7A","2025-06-11","2025-06-11 18:22:19.323058+00","2025-06-11 18:22:19.28409+00"
"12842","SJR SAN PEDRO AHUACATLAN","T3543","Benito Juárez 59, 76810 San Juan del Río, Qro.","https://maps.app.goo.gl/E3SqKBRvbTy9uaiCA","2025-06-16","2025-06-16 19:04:08.590444+00","2025-06-16 19:04:08.583972+00"
"12875","CHICONAUTLA 2","T012","Cuauhtémoc, esquina calle Nezahualcóyotl Ciudad Cuauhtémoc, 55067 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/ABToBGRVGTLCKBYP8","2025-06-16","2025-06-16 19:42:31.474099+00","2025-06-16 19:42:31.469849+00"
"12876","AV MEXICO","T034","Av. San Agustín Pte. 110, San Agustin 1ra Secc, 55130 Ecatepec de Morelo, Méx.","https://maps.app.goo.gl/NQ3wApkJpcHaYijX6","2025-06-16","2025-06-16 19:48:52.152135+00","2025-06-16 19:48:52.117158+00"
"12908","HGO PLUTARCO ELIAS CALLES","T511","Av. 5 202, Plutarco Elías Calles, 42035 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/kxSLPCi9cFtpKfDp9","2025-06-16","2025-06-16 19:58:45.84294+00","2025-06-16 19:58:45.775384+00"
"12941","HGO TIZA OLMOS 2","T2886","Av. Rancho Don Antonio Nte. 103 Manzana, Rancho Don Antonio, 43810 Don Antonio, Hgo.","https://maps.app.goo.gl/ox7bXQgAgTFe24CQ9","2025-06-17","2025-06-17 17:38:02.167249+00","2025-06-17 17:38:02.12355+00"
"12974","AZTOMPA","T1710","Pescadores S/N, entre Calle Libertad y, Calle Centenario, San Pedro Atzompa, 55770 Ojo de Agua, Méx.","https://maps.app.goo.gl/jCXZbnf83Jn4QDg89","2025-06-18","2025-06-18 16:30:43.514469+00","2025-06-18 16:30:43.430525+00"
"13007","HGO TEPATEPEC 2","T884","31 de Mayo 4, Centro, II Demarcación, 42660 Tepatepec, Hgo.","https://maps.app.goo.gl/PjW4fXHp1eViGJmMA","2025-06-19","2025-06-19 18:23:13.862704+00","2025-06-19 18:23:13.855237+00"
"13040","LAS PLAZAS","T2121","https://maps.app.goo.gl/r8TNcd4748K5UDz98","https://maps.app.goo.gl/1jDRSwbtt7WiEq1CA","2025-06-19","2025-06-19 19:11:51.315882+00","2025-06-19 19:11:51.306297+00"
"13073","TEPATEPEC 3","T1902","Av. Juárez 14, Centro, II Demarcación, 42660 Tepatepec, Hgo","https://maps.app.goo.gl/KyHPEf56NUnYx5uG9","2025-06-19","2025-06-19 19:29:33.283722+00","2025-06-19 19:29:33.244988+00"
"13074","TEPATEPEC 3","T1902","Av. Juárez 14, Centro, II Demarcación, 42660 Tepatepec, Hgo.","https://maps.app.goo.gl/KyHPEf56NUnYx5uG9","2025-06-19","2025-06-19 19:30:44.537049+00","2025-06-19 19:30:44.534269+00"
"13106","ZONA PLATEADA","T1699","Av. Álamo 109, El Tezontle, 42084 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/t31PR2pJ6KF51RFE8","2025-06-19","2025-06-19 23:16:22.162085+00","2025-06-19 23:16:22.15574+00"
"13139","SAN FRANCISCO DEL RINCON","T2186","María de La Luz Bravo 610A, Jardines de San Francisco, 36352 San Francisco del Rincón, Gto.","https://maps.app.goo.gl/xTfaBqWAAvXhPfjH9","2025-06-20","2025-06-20 18:27:05.612501+00","2025-06-20 18:27:05.603688+00"
"13172","ATOTONILCO DE TULA","T1501","C. República del Salvador 2325, Centro, 42980 Atotonilco de Tula, Hgo.","https://maps.app.goo.gl/qo3P8kZ7h9nVwAER8","2025-06-20","2025-06-20 19:25:40.338053+00","2025-06-20 19:25:40.326126+00"
"13205","TLAPANALOYA","T445","Av. 16 de Septiembre 6, Tlapanaloya, 55653 Tlapanaloya, Méx.","https://maps.app.goo.gl/ZhVD7vhC2YirBSVJ7","2025-06-23","2025-06-23 18:51:00.4629+00","2025-06-23 18:51:00.453564+00"
"13238","NICOLAS BRAVO","T002","Av. Nicolás Bravo 544, Jardines de Morelos, 55070 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/8mFWHtPyWchgTnFMA","2025-06-24","2025-06-24 18:34:20.578466+00","2025-06-24 18:34:20.573051+00"
"13271","TECAMAC","T1235","Av, 5 de Febrero S/N, Tecamac, 55740 Tecámac de Felipe Villanueva, Méx.","https://maps.app.goo.gl/6NEzfVPVWxeJU3jJA","2025-06-25","2025-06-25 18:17:05.179659+00","2025-06-25 18:17:05.174727+00"
"13304","Santa Julia","T628",NULL,NULL,"2025-06-26","2025-06-26 22:31:54.063996+00","2025-06-26 22:31:54.055487+00"
"13337","LIBRAMIENTO DE MORELOS","T3620","C. República del Salvador 203, Bóvedas, 42982 Atotonilco de Tula, Hgo.","https://maps.app.goo.gl/zxyf56rvEAw3nwQy5","2025-06-27","2025-06-27 18:12:54.841005+00","2025-06-27 18:12:54.834783+00"
"13370","SJR SAN PEDRO AHUACATLAN 2","T3601","Benito Juárez 10, 76810 San Juan del Río, Qro.","https://maps.app.goo.gl/Bem7uQWsmbyQ7nBM7","2025-06-30","2025-06-30 17:53:10.808735+00","2025-06-30 17:53:10.803261+00"
